agent_id,walking_speed_m_min,aware,exposure_dose,risk_level,evacuated
447,58.82646032790326,False,1.3260360293359399e-05,Moderate Risk,False
448,59.87232587538428,False,3.648119235422527e-11,Low Risk,False
449,67.83221993926723,False,2.823894013407084e-28,Low Risk,False
450,58.11370118500058,False,0.00013824392034403479,High Risk,False
451,65.38057705541439,False,0.0002618105490521296,High Risk,False
452,41.59577999569321,False,7.926205588415931e-08,Low Risk,False
453,73.19940561059408,False,5.542824848251045e-05,Moderate Risk,False
454,70.01808213043337,False,3.2147194959483894e-99,Low Risk,False
455,57.74367053397714,False,4.680766658039301e-08,Low Risk,False
456,79.88868502648607,False,0.0,No Exposure,False
457,84.06355206439838,False,0.00012911084939595758,High Risk,False
458,45.88660203446539,False,3.2185787746808064e-140,Low Risk,False
459,58.55912832150678,False,3.686350307937427e-12,Low Risk,False
460,58.46286475319053,False,7.178275600946813e-07,Low Risk,False
461,55.901453483367035,False,0.00014194711190485153,High Risk,False
462,82.44212262897622,False,5.1873468921050005e-06,Low Risk,False
463,67.09260791840795,False,0.00016184789135583822,High Risk,False
464,66.03227738034084,False,1.2803298254031599e-06,Low Risk,False
465,39.9420645338987,False,1.8221602483758403e-11,Low Risk,False
466,79.53127045313839,False,1.9514644827754575e-18,Low Risk,False
467,51.41112407719791,False,6.768013973167973e-05,Moderate Risk,False
468,70.89898945399493,False,5.594999438537849e-18,Low Risk,False
469,74.16065406937288,False,1.265727582271462e-05,Moderate Risk,False
470,90.40987893757976,False,1.8305113727311593e-165,Low Risk,False
471,50.36769401321332,False,1.7171343426344947e-05,Moderate Risk,False
472,30.0,False,0.0,No Exposure,False
473,72.75774317130542,False,5.8878500488695295e-05,Moderate Risk,False
474,97.0076677226628,False,0.00014276614350374888,High Risk,False
475,88.58419529409156,False,1.744740430197267e-05,Moderate Risk,False
476,73.14489122911938,False,1.7158606949715181e-96,Low Risk,False
477,62.62545721551929,False,2.9117676900664436e-05,Moderate Risk,False
478,82.10683894955966,False,1.1245758195296809e-05,Moderate Risk,False
479,55.39680700443297,False,0.0004604125919043356,Critical Risk,False
480,77.14536654034329,False,1.3306163815726969e-05,Moderate Risk,False
481,77.5820523874994,False,5.384739354919154e-06,Low Risk,False
482,85.90314861248319,False,0.0007382283130319268,Critical Risk,False
483,111.39490058366617,False,1.3924319712150237e-07,Low Risk,False
484,75.88623950768151,False,0.00013058411297336392,High Risk,False
485,62.36554561438752,False,4.5969024159772795e-05,Moderate Risk,False
486,69.61638531712008,False,6.382414507879034e-30,Low Risk,False
487,43.46386142666323,False,6.602149790692083e-06,Low Risk,False
488,59.579303033664125,False,3.663552210783258e-05,Moderate Risk,False
489,63.86076342830344,False,6.540338590234217e-05,Moderate Risk,False
490,62.138674030981115,False,1.3091659142379349e-05,Moderate Risk,False
491,72.28532308050583,False,0.00019701405116174153,High Risk,False
492,57.66370101426699,False,1.6224461452083065e-08,Low Risk,False
493,86.81546000986707,False,7.909870158272427e-31,Low Risk,False
494,70.00310597377296,False,0.000429220125862945,Critical Risk,False
495,69.8604951829206,False,9.492569953144157e-05,High Risk,False
496,65.08157925230623,False,0.000239103148546784,High Risk,False
497,72.32786025788468,False,0.0028904305221137457,Critical Risk,False
498,82.37647397001452,False,2.566414301416413e-05,Moderate Risk,False
499,56.9930467643365,False,5.55467860510733e-06,Low Risk,False
500,60.12825266387115,False,0.0002196496265951797,High Risk,False
501,65.44410956835003,False,0.0005199537462699225,Critical Risk,False
502,49.811936147901775,False,3.9211471035909325e-16,Low Risk,False
503,57.71113210417753,False,6.914312811089849e-05,Moderate Risk,False
504,62.85668689683012,False,0.00015720619448446685,High Risk,False
505,83.11583771069091,False,7.499276025127185e-05,Moderate Risk,False
506,73.93841993502888,False,5.373494213943449e-05,Moderate Risk,False
507,72.90384867051317,False,0.00010665844590823637,High Risk,False
508,82.76346943251959,False,3.707095609383707e-05,Moderate Risk,False
509,67.93942317400905,False,3.528217058597356e-05,Moderate Risk,False
510,75.85697274893334,False,1.3105071621270974e-05,Moderate Risk,False
511,68.45167370601256,False,3.468141061551002e-05,Moderate Risk,False
512,73.98043524099442,False,2.577495429884489e-06,Low Risk,False
513,61.25862013582627,False,1.6425217041706468e-06,Low Risk,False
514,33.41774262585356,False,2.6566728984411975e-247,Low Risk,False
515,67.98581256720544,False,0.0,No Exposure,False
516,91.34122204149911,False,0.0002036173831540002,High Risk,False
517,83.89323103362388,False,5.50465301593275e-06,Low Risk,False
518,84.48096226886756,False,1.3003727734156138e-05,Moderate Risk,False
519,88.54196082709326,False,1.9849153587870404e-46,Low Risk,False
520,71.32986386442157,False,3.991194807448204e-07,Low Risk,False
521,72.95973561108394,False,1.1440874627156551e-10,Low Risk,False
522,60.73522156848475,False,2.7280976077424923e-05,Moderate Risk,False
523,65.25890715959426,False,5.895703436578866e-06,Low Risk,False
524,79.23656724656712,False,9.75062904826345e-05,High Risk,False
525,88.05826655753225,False,2.6244741175412838e-05,Moderate Risk,False
526,67.908305864785,False,3.661959631221949e-05,Moderate Risk,False
527,63.24716102722883,False,5.940900856764308e-06,Low Risk,False
528,70.00791938284895,False,1.2563500378560345e-158,Low Risk,False
529,79.01810123393673,False,7.683673210401478e-05,Moderate Risk,False
530,48.34217775799687,False,5.685780011689419e-05,Moderate Risk,False
531,35.55728570294143,False,2.11040967266555e-05,Moderate Risk,False
532,61.741947257626244,False,1.3734806968395024e-05,Moderate Risk,False
533,51.68931361128762,False,5.8800997172665085e-05,Moderate Risk,False
534,62.37789703529034,False,0.00012767268231924606,High Risk,False
535,67.78329521773793,False,5.945292774985645e-06,Low Risk,False
536,63.2012738646548,False,1.521305322906163e-05,Moderate Risk,False
537,91.78701301706118,False,4.634904477692485e-06,Low Risk,False
538,74.90117146903481,False,1.6363965134460652e-06,Low Risk,False
539,74.50711539416243,False,0.009710581205760955,Critical Risk,False
540,79.33310716065102,False,2.0729701009207484e-05,Moderate Risk,False
541,52.917503233288464,False,1.880098767404157e-06,Low Risk,False
542,85.58667681130403,False,0.0015264873814597039,Critical Risk,False
543,68.8635357019681,False,4.8484931442576496e-05,Moderate Risk,False
544,80.05720925861819,False,3.014873305010543e-07,Low Risk,False
545,53.922141504397665,False,0.0015291165293989108,Critical Risk,False
546,46.693618509759034,False,7.874562747282957e-42,Low Risk,False
547,82.26834487037543,False,0.00023358835452664913,High Risk,False
548,75.64614289146274,False,3.832362362703896e-08,Low Risk,False
549,56.46922668463734,False,0.00010223414917054966,High Risk,False
550,56.95505378087958,False,4.740591911620672e-08,Low Risk,False
551,86.88152176622154,False,7.361593218054564e-05,Moderate Risk,False
552,52.15882160699008,False,7.394447873823427e-06,Low Risk,False
553,94.64009429883946,False,1.2854302075532616e-06,Low Risk,False
554,56.490688980281966,False,2.304086486269158e-05,Moderate Risk,False
555,79.57587888412574,False,1.9697750914924774e-06,Low Risk,False
556,65.07072286376523,False,2.7436391299241767e-06,Low Risk,False
557,79.04781146623515,False,4.696052788616572e-53,Low Risk,False
558,61.838289968287114,False,1.3012132668398238e-05,Moderate Risk,False
559,67.55810640891559,False,1.8341231640533793e-06,Low Risk,False
560,70.61378763093582,False,0.0001210506089052428,High Risk,False
561,54.96718816327791,False,2.7379319887884882e-11,Low Risk,False
562,81.11236518130188,False,1.4943933832672803e-25,Low Risk,False
563,62.30179650292622,False,0.0,No Exposure,False
564,66.57100126989972,False,4.145037445507485e-08,Low Risk,False
565,55.08475938087231,False,0.0003207197722531087,High Risk,False
566,31.564995118070343,False,0.0001272599447205128,High Risk,False
567,67.13458356099747,False,2.1151323283313015e-08,Low Risk,False
568,106.18923132419374,False,4.7523893860898905e-05,Moderate Risk,False
569,81.76906431847036,False,0.0013065720296958159,Critical Risk,False
570,69.71109430398408,False,0.0004172340676515209,Critical Risk,False
571,66.05663756187599,False,1.4427534644775742e-05,Moderate Risk,False
572,70.3369883921807,False,1.372133275584081e-05,Moderate Risk,False
573,78.20678672762816,False,4.7007920612764545e-06,Low Risk,False
574,52.28780777036733,False,2.2290767720817408e-05,Moderate Risk,False
575,86.71482542003308,False,4.5206961655297074e-06,Low Risk,False
576,80.73071973161866,False,1.3229805981084835e-59,Low Risk,False
577,80.77278588561902,False,3.8397184656178876e-05,Moderate Risk,False
578,76.57713608214591,False,0.00037030627590531237,High Risk,False
579,70.29424986540985,False,0.002251453940704519,Critical Risk,False
580,80.09291853950229,False,1.1511029511538779e-05,Moderate Risk,False
581,78.87721200612067,False,2.6283084687324437e-05,Moderate Risk,False
582,64.68938933588464,False,0.0004217889388757419,Critical Risk,False
583,61.39597340654649,False,0.0019066175030454,Critical Risk,False
584,71.5278444289298,False,1.8463341125327084e-07,Low Risk,False
585,93.23530227242782,False,1.4461278866438338e-15,Low Risk,False
586,51.41339386519149,False,5.738697382162083e-38,Low Risk,False
587,47.9871210137134,False,1.5961150798806956e-05,Moderate Risk,False
588,72.47141261854775,False,0.0003118065663103002,High Risk,False
589,70.76331552784028,False,8.025641586901286e-14,Low Risk,False
590,72.60012496555612,False,5.009290947923909e-13,Low Risk,False
591,73.6592979686275,False,1.931375684953057e-07,Low Risk,False
592,66.65196618047793,False,1.618705174600989e-25,Low Risk,False
593,92.34795157903123,False,1.2763266387506447e-10,Low Risk,False
594,45.98644032285227,False,3.0730257600196517e-05,Moderate Risk,False
595,57.57254462829631,False,0.0005281756432721014,Critical Risk,False
596,68.45117859776428,False,6.063237637383013e-05,Moderate Risk,False
597,45.35216783268749,False,3.868172219359953e-35,Low Risk,False
598,67.36218393351893,False,4.134326147564142e-28,Low Risk,False
599,94.92205248592028,False,0.0,No Exposure,False
600,70.31329732443943,False,7.636357655647783e-21,Low Risk,False
601,73.46051358578025,False,1.8724540910973597e-05,Moderate Risk,False
602,51.097528522411295,False,9.067479793985892e-16,Low Risk,False
603,60.75457887940784,False,1.087671417009175e-16,Low Risk,False
604,64.37205429514094,False,1.267322518132227e-71,Low Risk,False
605,65.23427354865649,False,0.0007926286123291358,Critical Risk,False
606,89.22465692505654,False,8.178455962185264e-27,Low Risk,False
607,78.36536591087687,False,3.0177032113251246e-07,Low Risk,False
608,53.32813064594452,False,1.936383675468201e-05,Moderate Risk,False
609,73.69757167648007,False,0.00021740469147100787,High Risk,False
610,77.47332622745178,False,0.0,No Exposure,False
611,87.102235577819,False,7.87914971435897e-05,Moderate Risk,False
612,93.7081102985256,False,0.00031297561520043097,High Risk,False
613,54.77358712258197,False,3.575433132080915e-27,Low Risk,False
614,57.83713733184493,False,4.891762015362404e-05,Moderate Risk,False
615,51.136332116280755,False,3.4136936551190855e-05,Moderate Risk,False
616,66.48970211339528,False,0.0,No Exposure,False
617,76.99537561669501,False,4.0286499069106984e-05,Moderate Risk,False
618,84.81001774883653,False,0.00011340190929301192,High Risk,False
619,68.86073464536216,False,5.0828077333124444e-05,Moderate Risk,False
620,65.20228715117734,False,0.004625142474037613,Critical Risk,False
621,72.2763698837311,False,5.9543440489078354e-27,Low Risk,False
622,57.472856475549655,False,0.0010053603451356554,Critical Risk,False
623,101.3430808254216,False,1.0219918170178945e-08,Low Risk,False
624,45.88508459322912,False,1.0631352348093724e-05,Moderate Risk,False
625,72.77110868343587,False,5.241384334066165e-05,Moderate Risk,False
626,100.35409328844459,False,4.32016023872851e-06,Low Risk,False
627,70.10199766839996,False,0.00016231845316516552,High Risk,False
628,67.14941447497759,False,0.0,No Exposure,False
629,64.6383186578436,False,0.002187260287345523,Critical Risk,False
630,67.29412477356388,False,4.0443496019284374e-05,Moderate Risk,False
631,90.59272712014796,False,4.692778708651912e-05,Moderate Risk,False
632,36.8220713300574,False,0.0001638811420868414,High Risk,False
633,93.00150551944488,False,1.140303816862994e-05,Moderate Risk,False
634,48.64064271324782,False,1.3288972353847093e-88,Low Risk,False
635,66.00021506148377,False,1.087830980006321e-05,Moderate Risk,False
636,63.56133369552007,False,0.0003434105134664895,High Risk,False
637,78.8282990465608,False,2.743948697186948e-14,Low Risk,False
638,46.02813472174379,False,2.1415159257871086e-21,Low Risk,False
639,76.93258999122914,False,1.5357301279601472e-10,Low Risk,False
640,100.3646443493028,False,2.1990222272073503e-22,Low Risk,False
641,49.55238993110784,False,1.5368875382688171e-09,Low Risk,False
642,72.84559251415594,False,0.004761373559746913,Critical Risk,False
643,60.070267333050865,False,0.00032437356387954183,High Risk,False
644,76.38830809289554,False,2.3480026977802433e-66,Low Risk,False
645,70.28721666123629,False,2.4395266650860923e-05,Moderate Risk,False
646,60.37769636433536,False,2.8581896086953234e-06,Low Risk,False
647,77.3180842730661,False,1.3728031698803536e-05,Moderate Risk,False
648,97.06522164680115,False,2.7167960537460195e-05,Moderate Risk,False
649,67.13644312409052,False,7.285021309162663e-05,Moderate Risk,False
650,80.79636913222272,False,9.310640540859647e-157,Low Risk,False
651,50.60090563193255,False,9.843727160499414e-05,High Risk,False
652,55.65345434772987,False,5.209688248510844e-05,Moderate Risk,False
653,77.08609416820566,False,0.00010816728534214936,High Risk,False
654,92.26174042803947,False,1.0843290239349372e-08,Low Risk,False
655,75.3342002317849,False,3.3383849786716776e-66,Low Risk,False
656,65.30412954215268,False,0.0017514495241519868,Critical Risk,False
657,69.98937108135031,False,4.129262039626532e-05,Moderate Risk,False
658,51.243883990454236,False,0.0002141749273689472,High Risk,False
659,79.0677298953305,False,0.00039290561238403956,Critical Risk,False
660,83.23499593485114,False,0.0005857416555441193,Critical Risk,False
661,63.218645007503795,False,3.0188909137983672e-05,Moderate Risk,False
662,62.94936778360748,False,9.036235316122009e-07,Low Risk,False
663,73.98817344478073,False,0.004094077552026692,Critical Risk,False
664,63.44920395939107,False,3.078128673454901e-129,Low Risk,False
665,69.00801078061266,False,2.216389745143891e-31,Low Risk,False
666,101.49582683749773,False,9.057642037611479e-11,Low Risk,False
667,66.29461448881005,False,1.0232413137230535e-41,Low Risk,False
668,64.62489771968167,False,7.845199708496323e-26,Low Risk,False
669,60.28687291547261,False,5.055244910226123e-10,Low Risk,False
670,81.16287957249905,False,2.2239347373658574e-05,Moderate Risk,False
671,67.28163740172846,False,7.292915972990655e-06,Low Risk,False
672,60.25940442517861,False,2.4717467382507658e-116,Low Risk,False
673,89.81956048409518,False,7.876718336087103e-06,Low Risk,False
674,91.29404506770456,False,2.154647559864948e-06,Low Risk,False
675,60.99364651391942,False,1.8632304012762054e-05,Moderate Risk,False
676,42.00190072959076,False,2.3479921213148705e-78,Low Risk,False
677,85.11270534755383,False,0.0005607701441187268,Critical Risk,False
678,59.73055261359994,False,8.864713826834402e-06,Moderate Risk,False
679,81.85938398744153,False,4.173394476279178e-05,Moderate Risk,False
680,40.44844273432246,False,7.08349157370759e-05,Moderate Risk,False
681,83.38896007448965,False,1.1718680257672104e-21,Low Risk,False
682,51.832421060788285,False,1.73405128336802e-06,Low Risk,False
683,80.96146178599787,False,1.379997129045916e-05,Moderate Risk,False
684,70.21409601754651,False,7.251171279299839e-06,Low Risk,False
685,55.690908709050326,False,2.409541920258016e-06,Low Risk,False
686,63.894455306098294,False,4.6778113810540824e-07,Low Risk,False
687,80.29477685435052,False,0.0027456411484329,Critical Risk,False
688,71.58841679672851,False,0.00011766085949777633,High Risk,False
689,78.76619470708727,False,9.229488389955355e-14,Low Risk,False
690,99.64660876773229,False,6.698890504148829e-09,Low Risk,False
691,46.53637582433423,False,0.0010037139909775897,Critical Risk,False
692,94.25818862452935,False,0.0003706875436199331,Critical Risk,False
693,71.5653390628482,False,1.1005157611413428e-14,Low Risk,False
694,56.51823927515308,False,1.2027259314150096e-09,Low Risk,False
695,50.04529561391515,False,6.856078758377026e-07,Low Risk,False
696,67.1631941383445,False,5.7752061895253525e-18,Low Risk,False
697,83.82475167886689,False,2.9573079831469944e-06,Low Risk,False
698,68.08676319433698,False,1.4668112040496956e-51,Low Risk,False
699,92.66732395371021,False,0.0006319502161627425,Critical Risk,False
700,48.23236464922662,False,3.775464131429777e-08,Low Risk,False
701,69.81866578230918,False,6.536142631888799e-11,Low Risk,False
702,51.214098333803214,False,3.660390435812272e-05,Moderate Risk,False
703,75.45447823937452,False,0.01403857857858769,Critical Risk,False
704,83.3033108514595,False,7.905170418183661e-07,Low Risk,False
705,63.6885730947842,False,4.138281403468862e-06,Low Risk,False
706,30.936792150592986,False,0.0001870642609797569,High Risk,False
707,72.98422220194742,False,2.5773360368989585e-05,Moderate Risk,False
708,76.55107827600264,False,0.00022123196288821242,High Risk,False
709,76.06442132442547,False,0.00013254724028182325,High Risk,False
710,88.53673287733231,False,1.1150292877972732e-05,Moderate Risk,False
711,53.93419480526427,False,4.250945776988167e-07,Low Risk,False
712,80.20324158175674,False,8.94088499352279e-06,Moderate Risk,False
713,87.88761268716962,False,0.0009769613529062979,Critical Risk,False
714,43.32118623990225,False,3.245083731256795e-12,Low Risk,False
715,74.79477738878465,False,1.4802209602093917e-06,Low Risk,False
716,62.43730253488493,False,2.883081476070279e-06,Low Risk,False
717,68.77715990347531,False,2.2159275561808e-05,Moderate Risk,False
718,75.21514725307505,False,1.076712424527059e-84,Low Risk,False
719,62.691571538296714,False,3.7434929362166835e-05,Moderate Risk,False
720,59.86437881257582,False,7.253376146377573e-06,Low Risk,False
721,70.51228626232037,False,1.5171693130574157e-26,Low Risk,False
722,53.69131091705796,False,1.9405361654556572e-49,Low Risk,False
723,53.712623066722216,False,4.540757909112571e-06,Low Risk,False
724,80.19059924434755,False,0.000106590055447098,High Risk,False
725,52.76808947262016,False,3.306184217056396e-06,Low Risk,False
726,79.99468751363818,False,0.012590396284023158,Critical Risk,False
727,76.93886939280927,False,9.478398191550171e-07,Low Risk,False
728,44.11289906814105,False,4.062887331776441e-16,Low Risk,False
729,59.83653021496517,False,1.90623510555581e-05,Moderate Risk,False
730,87.91164104571058,False,2.6041135692638114e-10,Low Risk,False
731,55.28251703290478,False,8.316051613532797e-05,Moderate Risk,False
732,63.033936065359185,False,0.00026098421587813706,High Risk,False
733,76.93091339877844,False,0.0004336261957300872,Critical Risk,False
734,81.75085763923893,False,2.7830324958620195e-09,Low Risk,False
735,66.22691670933257,False,6.757709995040661e-06,Low Risk,False
736,61.03734707962538,False,0.001013679760014252,Critical Risk,False
737,91.33554792547761,False,1.9237946020391644e-05,Moderate Risk,False
738,96.08349495696368,False,0.00029517759374685765,High Risk,False
739,84.68287076172693,False,0.0007228624143339669,Critical Risk,False
740,71.27977213847537,False,1.5283899899742626e-06,Low Risk,False
741,57.8760141753861,False,1.3019800703195977e-06,Low Risk,False
742,57.54333390165152,False,3.2980448510809756e-05,Moderate Risk,False
743,77.83771157898636,False,4.692350197758347e-09,Low Risk,False
744,76.27597331333025,False,0.0008570035768507633,Critical Risk,False
745,91.02397889419645,False,6.641385077235089e-05,Moderate Risk,False
746,79.75675138804209,False,3.964733221932287e-12,Low Risk,False
747,47.453795473602725,False,4.3441535809412836e-05,Moderate Risk,False
748,85.77921426584378,False,2.1328298006373342e-05,Moderate Risk,False
749,55.02909059028381,False,4.7966096449392306e-06,Low Risk,False
750,64.24043092071473,False,0.006205014249579355,Critical Risk,False
751,73.75300309377542,False,1.4117612738304894e-05,Moderate Risk,False
752,99.93501234675946,False,1.7031924803596494e-07,Low Risk,False
753,116.64877834008041,False,1.0543318557518775e-06,Low Risk,False
754,79.10084588704274,False,5.599961189529792e-66,Low Risk,False
755,67.25205071919419,False,2.0550610026431148e-05,Moderate Risk,False
756,78.01758472720826,False,3.46134180529318e-07,Low Risk,False
757,83.31483138810754,False,0.0005316393687571004,Critical Risk,False
758,65.18998561664212,False,6.2421728697534255e-06,Low Risk,False
759,96.92817033868484,False,0.00012821386475920553,High Risk,False
760,73.45106138787104,False,0.003583316132228509,Critical Risk,False
761,77.46614633637091,False,5.156320465459646e-10,Low Risk,False
762,79.98886378081691,False,2.347679655925135e-17,Low Risk,False
763,76.32379915921683,False,0.00016810835493896977,High Risk,False
764,82.58410750704418,False,0.0,No Exposure,False
765,60.74120220179615,False,0.00013436602645006457,High Risk,False
766,61.62547369080954,False,4.529160442303781e-05,Moderate Risk,False
767,53.497686505424575,False,7.596748738664335e-05,Moderate Risk,False
768,76.59251845930339,False,0.0003320504032975772,High Risk,False
769,81.6840475526817,False,8.887538058140028e-05,High Risk,False
770,76.86659299227829,False,0.00404087822474569,Critical Risk,False
771,95.11738650021306,False,2.1602870827430986e-05,Moderate Risk,False
772,69.9160597175643,False,7.212636986763624e-54,Low Risk,False
773,80.03112483388769,False,8.748121675342577e-11,Low Risk,False
774,53.624486857910284,False,2.4502035274812883e-05,Moderate Risk,False
775,64.19350446288398,False,6.686095640504243e-11,Low Risk,False
776,80.43306636348666,False,9.905480341310936e-07,Low Risk,False
777,82.73653166114715,False,0.00017155741874572188,High Risk,False
778,65.59049578503726,False,4.440045107031504e-05,Moderate Risk,False
779,68.92601122212899,False,8.726177053896988e-06,Low Risk,False
780,47.231893799787855,False,8.89868536285072e-07,Low Risk,False
781,64.64456198790086,False,5.300679425804539e-07,Low Risk,False
782,83.35574745279679,False,0.0027177075951934247,Critical Risk,False
783,78.6280752415985,False,0.00023526530527094298,High Risk,False
784,77.50998582071814,False,4.918186680063515e-07,Low Risk,False
785,70.7466053077144,False,5.594138207242461e-06,Low Risk,False
786,70.10594737942264,False,0.00020350725514996383,High Risk,False
787,60.09518290789829,False,0.0004231846129657112,Critical Risk,False
788,80.48242630303803,False,1.3488172594651219e-08,Low Risk,False
789,76.31459416584084,False,4.3586834959975637e-05,Moderate Risk,False
790,77.380282719892,False,6.092572218883532e-31,Low Risk,False
791,62.10947735998629,False,5.149650512635177e-05,Moderate Risk,False
792,37.69985620193133,False,0.0006097426983864802,Critical Risk,False
793,86.45729067630543,False,0.00011974897222166349,High Risk,False
794,62.81743815987394,False,0.0,No Exposure,False
795,57.05836353935319,False,4.558634738216856e-06,Low Risk,False
796,80.4021836787099,False,2.5953013581762648e-05,Moderate Risk,False
797,64.11981040121306,False,3.442496805710545e-07,Low Risk,False
798,85.89904576069932,False,1.9565873134519265e-06,Low Risk,False
799,79.25508924365046,False,1.5743698372357863e-06,Low Risk,False
800,80.25353984800716,False,1.128761187976438e-06,Low Risk,False
801,49.51066433199198,False,7.576699204475218e-16,Low Risk,False
802,88.17915978079601,False,0.00018413543389924608,High Risk,False
803,73.91875796850785,False,8.8337837886235e-05,High Risk,False
804,64.46084291130695,False,0.00021026934814344315,High Risk,False
805,72.15082701013377,False,3.183899106309341e-05,Moderate Risk,False
806,43.3564715065252,False,3.487865714058965e-05,Moderate Risk,False
807,76.12979217221006,False,1.215350726422377e-05,Moderate Risk,False
808,54.559427377268925,False,1.2323187123165586e-06,Low Risk,False
809,49.709945712346986,False,1.080578892582647e-70,Low Risk,False
810,47.16461220673163,False,2.182055905963649e-05,Moderate Risk,False
811,86.69032562484888,False,2.8238101790721976e-05,Moderate Risk,False
812,60.56104909460817,False,8.886116770005195e-22,Low Risk,False
813,93.00591564874749,False,1.769700591271724e-06,Low Risk,False
814,61.96297805421553,False,4.3559883626448794e-06,Low Risk,False
815,44.3896306361058,False,2.2493345188890275e-08,Low Risk,False
816,53.25213340077011,False,8.812906820782696e-05,High Risk,False
817,88.53717430010408,False,3.9588421412515675e-06,Low Risk,False
818,67.66152733095,False,6.869174371507615e-30,Low Risk,False
819,61.77569055264099,False,0.0003894747178104661,Critical Risk,False
820,72.40027338779181,False,2.272992695736624e-05,Moderate Risk,False
821,77.52674104251318,False,0.0,No Exposure,False
822,86.76098223853691,False,0.00041945270728444884,Critical Risk,False
823,91.72748844839388,False,3.077937999904066e-06,Low Risk,False
824,64.60347031316371,False,0.00021516737236568147,High Risk,False
825,50.10928470876942,False,5.154507004853832e-05,Moderate Risk,False
826,63.79802258315086,False,5.37012751573846e-13,Low Risk,False
827,73.9042075987433,False,2.115623272579508e-13,Low Risk,False
828,55.54361610684084,False,2.323721387651015e-05,Moderate Risk,False
829,55.642736276574354,False,6.098489321606672e-05,Moderate Risk,False
830,75.15681822324828,False,7.5717683073827515e-28,Low Risk,False
831,69.27021472644323,False,0.00044560332822242356,Critical Risk,False
832,70.4919549311738,False,0.00018163644217787184,High Risk,False
833,58.622569979498955,False,1.4722270425959708e-13,Low Risk,False
834,66.54398928691349,False,4.8996049548466844e-06,Low Risk,False
835,56.136502835975435,False,0.00018104802892848768,High Risk,False
836,83.3529761668718,False,7.4376920315193154e-06,Low Risk,False
837,85.52874002085629,False,0.00012408544101194646,High Risk,False
838,42.307182066428595,False,4.564420898136341e-07,Low Risk,False
839,56.05733709711385,False,2.8678989545607787e-05,Moderate Risk,False
840,47.552061173648816,False,0.0,No Exposure,False
841,60.249640983896526,False,0.00023489320585959008,High Risk,False
842,68.74843045314459,False,0.0018576840445256658,Critical Risk,False
843,48.255321704522046,False,3.1325265395923095e-05,Moderate Risk,False
844,56.1721028031203,False,6.930397729617229e-51,Low Risk,False
845,54.94063941877753,False,7.95887504352993e-06,Low Risk,False
846,73.10900994098417,False,6.522742489323818e-109,Low Risk,False
847,71.04016505554375,False,7.816070830209678e-06,Low Risk,False
848,59.1739366999412,False,3.850084799406137e-07,Low Risk,False
849,72.65231308209097,False,0.00017678600886394559,High Risk,False
850,61.79979873119102,False,3.087575804961038e-57,Low Risk,False
851,65.9251733451092,False,1.8049489551855362e-05,Moderate Risk,False
852,95.10178135447805,False,4.442517257746837e-19,Low Risk,False
853,90.10691577685522,False,1.0419310005072136e-05,Moderate Risk,False
854,50.506281446086035,False,1.3111757824027914e-25,Low Risk,False
855,82.44598626818762,False,4.625118282580487e-12,Low Risk,False
856,82.17094831737388,False,9.917445597869211e-266,Low Risk,False
857,52.776050668710724,False,0.0006867746822735455,Critical Risk,False
858,82.2816646563229,False,4.567202194910923e-06,Low Risk,False
859,93.06897877618829,False,1.4764504761623102e-67,Low Risk,False
860,53.16182790633379,False,2.83613372998251e-05,Moderate Risk,False
861,56.237457684786044,False,0.00018979477976668004,High Risk,False
862,85.26492200265254,False,4.8882991743032895e-06,Low Risk,False
863,74.07242966238472,False,0.0007989398121161251,Critical Risk,False
864,78.27214412859284,False,1.3349388439636649e-11,Low Risk,False
865,75.10883824600745,False,2.1972947009879994e-07,Low Risk,False
866,75.86043881392216,False,1.0364159876006701e-49,Low Risk,False
867,50.102918075333754,False,2.773562547407674e-21,Low Risk,False
868,85.70976559932173,False,8.771218634467906e-06,Low Risk,False
869,87.54384988641661,False,2.151659861025442e-05,Moderate Risk,False
870,66.55913883897958,False,1.6416781756380857e-07,Low Risk,False
871,69.34784575279207,False,2.517490304319857e-09,Low Risk,False
872,47.03338746166416,False,0.0002957982793299736,High Risk,False
873,77.71382134026753,False,1.8890347329106734e-07,Low Risk,False
874,78.58086162571216,False,0.0,No Exposure,False
875,69.06713474501034,False,0.004197600118491238,Critical Risk,False
876,86.86530039805754,False,0.0001649141109286571,High Risk,False
877,64.98884153530089,False,0.00027098286135975415,High Risk,False
878,78.469088888404,False,3.4503458176677408e-304,Low Risk,False
879,54.705034919618264,False,0.0016371920747287913,Critical Risk,False
880,69.64671773688643,False,1.0415840772560892e-06,Low Risk,False
881,67.38468613145746,False,5.277676637303433e-06,Low Risk,False
882,73.37961883061412,False,2.0653161798449675e-260,Low Risk,False
883,64.45709606749962,False,1.7595890210294956e-36,Low Risk,False
884,68.02791106492498,False,1.2851630366456304e-05,Moderate Risk,False
885,82.3907075716226,False,0.0044023608436518915,Critical Risk,False
886,63.44853644142674,False,2.3687364691787957e-07,Low Risk,False
887,45.90134348891981,False,2.9435569783019578e-09,Low Risk,False
888,96.24375856308131,False,1.9137873032184388e-30,Low Risk,False
889,90.72181118035729,False,2.4322919573936288e-25,Low Risk,False
890,50.61605957341572,False,4.009060154094253e-06,Low Risk,False
891,80.34561707867792,False,7.389887655884713e-05,Moderate Risk,False
892,62.455378441729856,False,1.9491157332439164e-05,Moderate Risk,False
